Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
803	:	1674274762.905	     0.082	0	0	0	0	magma -b cut:=5000 D:=803 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
629	:	1674274762.121	     0.872	0	88	0	0	magma -b cut:=5000 D:=629 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
804	:	1674274762.919	     0.081	0	0	0	0	magma -b cut:=5000 D:=804 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
807	:	1674274762.941	     0.062	0	0	0	0	magma -b cut:=5000 D:=807 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
806	:	1674274762.933	     0.073	0	0	0	0	magma -b cut:=5000 D:=806 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
573	:	1674274761.843	     1.173	0	61	0	0	magma -b cut:=5000 D:=573 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
653	:	1674274762.210	     0.825	0	86	0	0	magma -b cut:=5000 D:=653 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
616	:	1674274762.063	     0.977	0	88	0	0	magma -b cut:=5000 D:=616 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
810	:	1674274762.960	     0.082	0	0	0	0	magma -b cut:=5000 D:=810 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
814	:	1674274762.986	     0.060	0	0	0	0	magma -b cut:=5000 D:=814 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
811	:	1674274762.973	     0.080	0	0	0	0	magma -b cut:=5000 D:=811 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
815	:	1674274762.989	     0.067	0	0	0	0	magma -b cut:=5000 D:=815 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
818	:	1674274763.005	     0.067	0	0	0	0	magma -b cut:=5000 D:=818 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
617	:	1674274762.065	     1.010	0	86	0	0	magma -b cut:=5000 D:=617 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
816	:	1674274762.996	     0.082	0	0	0	0	magma -b cut:=5000 D:=816 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
820	:	1674274763.018	     0.066	0	0	0	0	magma -b cut:=5000 D:=820 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
819	:	1674274763.009	     0.077	0	0	0	0	magma -b cut:=5000 D:=819 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
661	:	1674274762.234	     0.855	0	86	0	0	magma -b cut:=5000 D:=661 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
584	:	1674274761.912	     1.179	0	88	0	0	magma -b cut:=5000 D:=584 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
823	:	1674274763.045	     0.064	0	0	0	0	magma -b cut:=5000 D:=823 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
822	:	1674274763.043	     0.069	0	0	0	0	magma -b cut:=5000 D:=822 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
826	:	1674274763.059	     0.071	0	0	0	0	magma -b cut:=5000 D:=826 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
597	:	1674274761.982	     1.151	0	88	0	0	magma -b cut:=5000 D:=597 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
825	:	1674274763.056	     0.085	0	0	0	0	magma -b cut:=5000 D:=825 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
828	:	1674274763.078	     0.070	0	0	0	0	magma -b cut:=5000 D:=828 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
827	:	1674274763.076	     0.084	0	0	0	0	magma -b cut:=5000 D:=827 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
830	:	1674274763.086	     0.075	0	0	0	0	magma -b cut:=5000 D:=830 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
641	:	1674274762.164	     1.003	0	86	0	0	magma -b cut:=5000 D:=641 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
832	:	1674274763.090	     0.080	0	0	0	0	magma -b cut:=5000 D:=832 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
833	:	1674274763.093	     0.078	0	0	0	0	magma -b cut:=5000 D:=833 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
831	:	1674274763.088	     0.085	0	0	0	0	magma -b cut:=5000 D:=831 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
834	:	1674274763.112	     0.064	0	0	0	0	magma -b cut:=5000 D:=834 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
677	:	1674274762.293	     0.884	0	86	0	0	magma -b cut:=5000 D:=677 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
835	:	1674274763.114	     0.065	0	0	0	0	magma -b cut:=5000 D:=835 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
645	:	1674274762.179	     1.009	0	88	0	0	magma -b cut:=5000 D:=645 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
837	:	1674274763.135	     0.062	0	0	0	0	magma -b cut:=5000 D:=837 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
696	:	1674274762.378	     0.825	0	90	0	0	magma -b cut:=5000 D:=696 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
839	:	1674274763.151	     0.056	0	0	0	0	magma -b cut:=5000 D:=839 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
838	:	1674274763.144	     0.065	0	0	0	0	magma -b cut:=5000 D:=838 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
680	:	1674274762.302	     0.911	0	91	0	0	magma -b cut:=5000 D:=680 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
836	:	1674274763.133	     0.083	0	0	0	0	magma -b cut:=5000 D:=836 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
609	:	1674274762.036	     1.184	0	90	0	0	magma -b cut:=5000 D:=609 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
668	:	1674274762.265	     0.957	0	88	0	0	magma -b cut:=5000 D:=668 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
728	:	1674274762.535	     0.698	0	88	0	0	magma -b cut:=5000 D:=728 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
842	:	1674274763.169	     0.077	0	0	0	0	magma -b cut:=5000 D:=842 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
701	:	1674274762.389	     0.860	0	86	0	0	magma -b cut:=5000 D:=701 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
841	:	1674274763.166	     0.085	0	0	0	0	magma -b cut:=5000 D:=841 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
843	:	1674274763.171	     0.082	0	0	0	0	magma -b cut:=5000 D:=843 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
846	:	1674274763.178	     0.077	0	0	0	0	magma -b cut:=5000 D:=846 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
847	:	1674274763.180	     0.079	0	0	0	0	magma -b cut:=5000 D:=847 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
845	:	1674274763.176	     0.086	0	0	0	0	magma -b cut:=5000 D:=845 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
848	:	1674274763.182	     0.083	0	0	0	0	magma -b cut:=5000 D:=848 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
851	:	1674274763.206	     0.064	0	0	0	0	magma -b cut:=5000 D:=851 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
850	:	1674274763.199	     0.084	0	0	0	0	magma -b cut:=5000 D:=850 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
632	:	1674274762.128	     1.158	0	88	0	0	magma -b cut:=5000 D:=632 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
852	:	1674274763.210	     0.079	0	0	0	0	magma -b cut:=5000 D:=852 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
709	:	1674274762.431	     0.861	0	86	0	0	magma -b cut:=5000 D:=709 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
589	:	1674274761.950	     1.346	0	88	0	0	magma -b cut:=5000 D:=589 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
568	:	1674274761.820	     1.485	0	90	0	0	magma -b cut:=5000 D:=568 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
620	:	1674274762.077	     1.230	0	88	0	0	magma -b cut:=5000 D:=620 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
685	:	1674274762.320	     0.989	0	88	0	0	magma -b cut:=5000 D:=685 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
733	:	1674274762.560	     0.752	0	90	0	0	magma -b cut:=5000 D:=733 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
854	:	1674274763.216	     0.098	0	0	0	0	magma -b cut:=5000 D:=854 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
673	:	1674274762.279	     1.037	0	86	0	0	magma -b cut:=5000 D:=673 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
855	:	1674274763.219	     0.100	0	0	0	0	magma -b cut:=5000 D:=855 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
858	:	1674274763.237	     0.085	0	0	0	0	magma -b cut:=5000 D:=858 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
859	:	1674274763.248	     0.075	0	0	0	0	magma -b cut:=5000 D:=859 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
862	:	1674274763.255	     0.071	0	0	0	0	magma -b cut:=5000 D:=862 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
866	:	1674274763.267	     0.062	0	0	0	0	magma -b cut:=5000 D:=866 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
864	:	1674274763.262	     0.074	0	0	0	0	magma -b cut:=5000 D:=864 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
863	:	1674274763.260	     0.081	0	0	0	0	magma -b cut:=5000 D:=863 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
665	:	1674274762.251	     1.092	0	90	0	0	magma -b cut:=5000 D:=665 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
717	:	1674274762.476	     0.869	0	61	0	0	magma -b cut:=5000 D:=717 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
867	:	1674274763.274	     0.074	0	0	0	0	magma -b cut:=5000 D:=867 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
732	:	1674274762.549	     0.812	0	90	0	0	magma -b cut:=5000 D:=732 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
868	:	1674274763.286	     0.082	0	0	0	0	magma -b cut:=5000 D:=868 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
870	:	1674274763.292	     0.080	0	0	0	0	magma -b cut:=5000 D:=870 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
873	:	1674274763.306	     0.069	0	0	0	0	magma -b cut:=5000 D:=873 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
871	:	1674274763.296	     0.084	0	0	0	0	magma -b cut:=5000 D:=871 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
697	:	1674274762.380	     1.002	0	93	0	0	magma -b cut:=5000 D:=697 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
875	:	1674274763.311	     0.073	0	0	0	0	magma -b cut:=5000 D:=875 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
874	:	1674274763.308	     0.079	0	0	0	0	magma -b cut:=5000 D:=874 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
882	:	1674274763.329	     0.062	0	0	0	0	magma -b cut:=5000 D:=882 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
883	:	1674274763.332	     0.063	0	0	0	0	magma -b cut:=5000 D:=883 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
716	:	1674274762.471	     0.930	0	88	0	0	magma -b cut:=5000 D:=716 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
879	:	1674274763.321	     0.082	0	0	0	0	magma -b cut:=5000 D:=879 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
880	:	1674274763.323	     0.084	0	0	0	0	magma -b cut:=5000 D:=880 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
712	:	1674274762.457	     0.953	0	90	0	0	magma -b cut:=5000 D:=712 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
878	:	1674274763.319	     0.094	0	0	0	0	magma -b cut:=5000 D:=878 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
886	:	1674274763.345	     0.075	0	0	0	0	magma -b cut:=5000 D:=886 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
884	:	1674274763.340	     0.085	0	0	0	0	magma -b cut:=5000 D:=884 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
887	:	1674274763.348	     0.080	0	0	0	0	magma -b cut:=5000 D:=887 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
890	:	1674274763.370	     0.071	0	0	0	0	magma -b cut:=5000 D:=890 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
556	:	1674274761.749	     1.694	0	88	0	0	magma -b cut:=5000 D:=556 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
769	:	1674274762.732	     0.717	0	86	0	0	magma -b cut:=5000 D:=769 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
891	:	1674274763.374	     0.078	0	0	0	0	magma -b cut:=5000 D:=891 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
652	:	1674274762.208	     1.261	0	88	0	0	magma -b cut:=5000 D:=652 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
894	:	1674274763.384	     0.087	0	0	0	0	magma -b cut:=5000 D:=894 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
895	:	1674274763.387	     0.086	0	0	0	0	magma -b cut:=5000 D:=895 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
896	:	1674274763.390	     0.086	0	0	0	0	magma -b cut:=5000 D:=896 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
898	:	1674274763.400	     0.079	0	0	0	0	magma -b cut:=5000 D:=898 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
899	:	1674274763.403	     0.079	0	0	0	0	magma -b cut:=5000 D:=899 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
636	:	1674274762.138	     1.346	0	88	0	0	magma -b cut:=5000 D:=636 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
900	:	1674274763.406	     0.082	0	0	0	0	magma -b cut:=5000 D:=900 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
902	:	1674274763.412	     0.078	0	0	0	0	magma -b cut:=5000 D:=902 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
669	:	1674274762.268	     1.228	0	88	0	0	magma -b cut:=5000 D:=669 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
903	:	1674274763.414	     0.086	0	0	0	0	magma -b cut:=5000 D:=903 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
741	:	1674274762.595	     0.915	0	88	0	0	magma -b cut:=5000 D:=741 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
906	:	1674274763.436	     0.076	0	0	0	0	magma -b cut:=5000 D:=906 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
761	:	1674274762.675	     0.841	0	93	0	0	magma -b cut:=5000 D:=761 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
773	:	1674274762.746	     0.771	0	86	0	0	magma -b cut:=5000 D:=773 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
907	:	1674274763.443	     0.076	0	0	0	0	magma -b cut:=5000 D:=907 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
713	:	1674274762.460	     1.069	0	88	0	0	magma -b cut:=5000 D:=713 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
744	:	1674274762.606	     0.926	0	90	0	0	magma -b cut:=5000 D:=744 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
689	:	1674274762.340	     1.195	0	93	0	0	magma -b cut:=5000 D:=689 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
909	:	1674274763.452	     0.086	0	0	0	0	magma -b cut:=5000 D:=909 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
912	:	1674274763.474	     0.065	0	0	0	0	magma -b cut:=5000 D:=912 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
910	:	1674274763.468	     0.077	0	0	0	0	magma -b cut:=5000 D:=910 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
911	:	1674274763.471	     0.078	0	0	0	0	magma -b cut:=5000 D:=911 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
749	:	1674274762.628	     0.934	0	88	0	0	magma -b cut:=5000 D:=749 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
757	:	1674274762.665	     0.900	0	86	0	0	magma -b cut:=5000 D:=757 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
914	:	1674274763.479	     0.101	0	0	0	0	magma -b cut:=5000 D:=914 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
915	:	1674274763.482	     0.101	0	0	0	0	magma -b cut:=5000 D:=915 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
916	:	1674274763.484	     0.104	0	0	0	0	magma -b cut:=5000 D:=916 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
918	:	1674274763.490	     0.099	0	0	0	0	magma -b cut:=5000 D:=918 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
919	:	1674274763.492	     0.099	0	0	0	0	magma -b cut:=5000 D:=919 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
922	:	1674274763.513	     0.082	0	0	0	0	magma -b cut:=5000 D:=922 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
923	:	1674274763.515	     0.081	0	0	0	0	magma -b cut:=5000 D:=923 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
925	:	1674274763.520	     0.078	0	0	0	0	magma -b cut:=5000 D:=925 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
930	:	1674274763.539	     0.062	0	0	0	0	magma -b cut:=5000 D:=930 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
931	:	1674274763.542	     0.062	0	0	0	0	magma -b cut:=5000 D:=931 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
785	:	1674274762.807	     0.799	0	93	0	0	magma -b cut:=5000 D:=785 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
926	:	1674274763.528	     0.080	0	0	0	0	magma -b cut:=5000 D:=926 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
928	:	1674274763.534	     0.078	0	0	0	0	magma -b cut:=5000 D:=928 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
927	:	1674274763.532	     0.082	0	0	0	0	magma -b cut:=5000 D:=927 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
932	:	1674274763.548	     0.069	0	0	0	0	magma -b cut:=5000 D:=932 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
764	:	1674274762.696	     0.923	0	88	0	0	magma -b cut:=5000 D:=764 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
934	:	1674274763.564	     0.074	0	0	0	0	magma -b cut:=5000 D:=934 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
936	:	1674274763.583	     0.059	0	0	0	0	magma -b cut:=5000 D:=936 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
65	:	1674274759.198	     4.449	0	1058	0	0	magma -b cut:=5000 D:=65 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
938	:	1674274763.590	     0.065	0	0	0	0	magma -b cut:=5000 D:=938 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
935	:	1674274763.580	     0.081	0	0	0	0	magma -b cut:=5000 D:=935 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
944	:	1674274763.603	     0.061	0	0	0	0	magma -b cut:=5000 D:=944 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
705	:	1674274762.416	     1.251	0	90	0	0	magma -b cut:=5000 D:=705 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
942	:	1674274763.599	     0.074	0	0	0	0	magma -b cut:=5000 D:=942 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
939	:	1674274763.592	     0.082	0	0	0	0	magma -b cut:=5000 D:=939 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
760	:	1674274762.673	     1.004	0	90	0	0	magma -b cut:=5000 D:=760 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
943	:	1674274763.601	     0.079	0	0	0	0	magma -b cut:=5000 D:=943 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
945	:	1674274763.606	     0.077	0	0	0	0	magma -b cut:=5000 D:=945 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
946	:	1674274763.608	     0.076	0	0	0	0	magma -b cut:=5000 D:=946 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
948	:	1674274763.613	     0.074	0	0	0	0	magma -b cut:=5000 D:=948 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
947	:	1674274763.611	     0.077	0	0	0	0	magma -b cut:=5000 D:=947 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
950	:	1674274763.619	     0.072	0	0	0	0	magma -b cut:=5000 D:=950 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
951	:	1674274763.622	     0.075	0	0	0	0	magma -b cut:=5000 D:=951 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
954	:	1674274763.650	     0.059	0	0	0	0	magma -b cut:=5000 D:=954 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
809	:	1674274762.957	     0.757	0	86	0	0	magma -b cut:=5000 D:=809 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
955	:	1674274763.658	     0.059	0	0	0	0	magma -b cut:=5000 D:=955 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
958	:	1674274763.669	     0.055	0	0	0	0	magma -b cut:=5000 D:=958 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
808	:	1674274762.946	     0.789	0	90	0	0	magma -b cut:=5000 D:=808 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
748	:	1674274762.624	     1.115	0	90	0	0	magma -b cut:=5000 D:=748 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
960	:	1674274763.677	     0.067	0	0	0	0	magma -b cut:=5000 D:=960 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
962	:	1674274763.682	     0.065	0	0	0	0	magma -b cut:=5000 D:=962 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
745	:	1674274762.611	     1.141	0	91	0	0	magma -b cut:=5000 D:=745 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
959	:	1674274763.675	     0.080	0	0	0	0	magma -b cut:=5000 D:=959 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
780	:	1674274762.780	     0.977	0	93	0	0	magma -b cut:=5000 D:=780 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
961	:	1674274763.680	     0.079	0	0	0	0	magma -b cut:=5000 D:=961 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
963	:	1674274763.684	     0.078	0	0	0	0	magma -b cut:=5000 D:=963 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
964	:	1674274763.686	     0.077	0	0	0	0	magma -b cut:=5000 D:=964 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
966	:	1674274763.691	     0.075	0	0	0	0	magma -b cut:=5000 D:=966 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
967	:	1674274763.693	     0.074	0	0	0	0	magma -b cut:=5000 D:=967 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
968	:	1674274763.699	     0.077	0	0	0	0	magma -b cut:=5000 D:=968 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
971	:	1674274763.720	     0.059	0	0	0	0	magma -b cut:=5000 D:=971 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
797	:	1674274762.886	     0.897	0	86	0	0	magma -b cut:=5000 D:=797 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
970	:	1674274763.718	     0.067	0	0	0	0	magma -b cut:=5000 D:=970 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
813	:	1674274762.984	     0.811	0	88	0	0	magma -b cut:=5000 D:=813 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
972	:	1674274763.728	     0.075	0	0	0	0	magma -b cut:=5000 D:=972 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
974	:	1674274763.744	     0.069	0	0	0	0	magma -b cut:=5000 D:=974 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
789	:	1674274762.825	     0.996	0	61	0	0	magma -b cut:=5000 D:=789 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
975	:	1674274763.747	     0.076	0	0	0	0	magma -b cut:=5000 D:=975 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
978	:	1674274763.757	     0.075	0	0	0	0	magma -b cut:=5000 D:=978 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
979	:	1674274763.759	     0.076	0	0	0	0	magma -b cut:=5000 D:=979 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
976	:	1674274763.752	     0.087	0	0	0	0	magma -b cut:=5000 D:=976 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
980	:	1674274763.762	     0.080	0	0	0	0	magma -b cut:=5000 D:=980 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
981	:	1674274763.764	     0.084	0	0	0	0	magma -b cut:=5000 D:=981 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
805	:	1674274762.928	     0.923	0	90	0	0	magma -b cut:=5000 D:=805 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
982	:	1674274763.766	     0.086	0	0	0	0	magma -b cut:=5000 D:=982 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
983	:	1674274763.768	     0.088	0	0	0	0	magma -b cut:=5000 D:=983 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
986	:	1674274763.782	     0.076	0	0	0	0	magma -b cut:=5000 D:=986 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
987	:	1674274763.785	     0.075	0	0	0	0	magma -b cut:=5000 D:=987 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
737	:	1674274762.576	     1.286	0	88	0	0	magma -b cut:=5000 D:=737 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
664	:	1674274762.244	     1.621	0	88	0	0	magma -b cut:=5000 D:=664 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
776	:	1674274762.753	     1.116	0	90	0	0	magma -b cut:=5000 D:=776 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
990	:	1674274763.814	     0.076	0	0	0	0	magma -b cut:=5000 D:=990 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
991	:	1674274763.820	     0.072	0	0	0	0	magma -b cut:=5000 D:=991 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
992	:	1674274763.823	     0.072	0	0	0	0	magma -b cut:=5000 D:=992 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
994	:	1674274763.835	     0.062	0	0	0	0	magma -b cut:=5000 D:=994 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
995	:	1674274763.840	     0.060	0	0	0	0	magma -b cut:=5000 D:=995 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
998	:	1674274763.850	     0.058	0	0	0	0	magma -b cut:=5000 D:=998 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
821	:	1674274763.039	     0.875	0	86	0	0	magma -b cut:=5000 D:=821 ambient:=GL gamma:=Gamma0 scripts/generate_hs.m
