Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
151	:	1674273537.165	     0.196	0	0	0	0	magma -b cut:=5000 D:=151 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
153	:	1674273537.170	     0.194	0	0	0	0	magma -b cut:=5000 D:=153 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
154	:	1674273537.174	     0.193	0	0	0	0	magma -b cut:=5000 D:=154 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
155	:	1674273537.176	     0.193	0	0	0	0	magma -b cut:=5000 D:=155 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
158	:	1674273537.186	     0.190	0	0	0	0	magma -b cut:=5000 D:=158 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
159	:	1674273537.204	     0.177	0	0	0	0	magma -b cut:=5000 D:=159 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
160	:	1674273537.207	     0.175	0	0	0	0	magma -b cut:=5000 D:=160 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
162	:	1674273537.212	     0.174	0	0	0	0	magma -b cut:=5000 D:=162 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
163	:	1674273537.215	     0.175	0	0	0	0	magma -b cut:=5000 D:=163 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
164	:	1674273537.218	     0.174	0	0	0	0	magma -b cut:=5000 D:=164 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
166	:	1674273537.223	     0.174	0	0	0	0	magma -b cut:=5000 D:=166 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
167	:	1674273537.225	     0.177	0	0	0	0	magma -b cut:=5000 D:=167 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
169	:	1674273537.231	     0.174	0	0	0	0	magma -b cut:=5000 D:=169 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
170	:	1674273537.234	     0.174	0	0	0	0	magma -b cut:=5000 D:=170 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
171	:	1674273537.238	     0.174	0	0	0	0	magma -b cut:=5000 D:=171 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
174	:	1674273537.247	     0.167	0	0	0	0	magma -b cut:=5000 D:=174 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
175	:	1674273537.251	     0.170	0	0	0	0	magma -b cut:=5000 D:=175 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
176	:	1674273537.254	     0.184	0	0	0	0	magma -b cut:=5000 D:=176 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
178	:	1674273537.261	     0.183	0	0	0	0	magma -b cut:=5000 D:=178 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
179	:	1674273537.264	     0.184	0	0	0	0	magma -b cut:=5000 D:=179 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
180	:	1674273537.267	     0.184	0	0	0	0	magma -b cut:=5000 D:=180 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
182	:	1674273537.276	     0.180	0	0	0	0	magma -b cut:=5000 D:=182 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
183	:	1674273537.279	     0.180	0	0	0	0	magma -b cut:=5000 D:=183 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
186	:	1674273537.288	     0.174	0	0	0	0	magma -b cut:=5000 D:=186 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
187	:	1674273537.290	     0.176	0	0	0	0	magma -b cut:=5000 D:=187 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
189	:	1674273537.295	     0.174	0	0	0	0	magma -b cut:=5000 D:=189 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
190	:	1674273537.297	     0.180	0	0	0	0	magma -b cut:=5000 D:=190 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
191	:	1674273537.304	     0.177	0	0	0	0	magma -b cut:=5000 D:=191 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
192	:	1674273537.312	     0.171	0	0	0	0	magma -b cut:=5000 D:=192 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
194	:	1674273537.328	     0.161	0	0	0	0	magma -b cut:=5000 D:=194 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
195	:	1674273537.332	     0.160	0	0	0	0	magma -b cut:=5000 D:=195 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
196	:	1674273537.335	     0.159	0	0	0	0	magma -b cut:=5000 D:=196 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
198	:	1674273537.341	     0.159	0	0	0	0	magma -b cut:=5000 D:=198 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
199	:	1674273537.344	     0.161	0	0	0	0	magma -b cut:=5000 D:=199 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
200	:	1674273537.346	     0.163	0	0	0	0	magma -b cut:=5000 D:=200 ambient:=SL gamma:=Gamma0 scripts/generate_inv.m
